GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2024092210,2024-09-22,3,15,0,BAL,DAL,0,0,65,,1,,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK TO THE BAL 30.",0,,,2024,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0
2024092210,2024-09-22,2,0,0,BAL,DAL,0,0,100,,1,,0,"END QUARTER 2",0,,,2024,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2024092210,2024-09-22,2,0,2,BAL,DAL,0,0,65,,1,,0,"17-B.AUBREY KICKS 62 YARDS FROM DAL 35 TO BAL 3. 3-D.HARTY TO BAL 23 FOR 20 YARDS (41-N.VIGIL).",0,,,2024,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0
2024092210,2024-09-22,2,0,6,DAL,BAL,1,10,67,,0,,0,"(:06) 17-B.AUBREY 51 YARD FIELD GOAL IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,,,2024,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,33,OPP,0,,0,,0
2024092210,2024-09-22,2,0,6,DAL,BAL,0,0,100,,1,,0,"TIMEOUT #3 BY BAL AT 00:06.",0,,,2024,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2024092210,2024-09-22,2,0,12,DAL,BAL,1,10,67,,0,,0,"(:12) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE DEEP RIGHT TO 88-C.LAMB. PENALTY ON DAL-60-T.GUYTON, OFFENSIVE HOLDING, OFFSETTING, ENFORCED AT BAL 33 - NO PLAY. PENALTY ON BAL-2-N.WIGGINS, DEFENSIVE PASS INTERFERENCE, OFFSETTING.",0,,,2024,0,SHOTGUN,PASS,0,1,1,0,"DEEP RIGHT",0,0,0,,0,0,0,1,0,0,,33,OPP,1,DAL,1,"OFFENSIVE HOLDING",0
2024092210,2024-09-22,2,0,25,DAL,BAL,0,0,65,,1,,0,"9-J.TUCKER KICKS 65 YARDS FROM BAL 35 TO END ZONE, TOUCHBACK TO THE DAL 30.",0,,,2024,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0
2024092210,2024-09-22,2,0,25,BAL,DAL,0,0,85,,1,,0,"9-J.TUCKER EXTRA POINT IS GOOD, CENTER-46-N.MOORE, HOLDER-11-J.STOUT.",0,,,2024,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2024092210,2024-09-22,2,0,31,BAL,DAL,2,7,87,,1,,0,"(:31) (SHOTGUN) 8-L.JACKSON PASS SHORT MIDDLE TO 7-R.BATEMAN FOR 13 YARDS, TOUCHDOWN.",0,,,2024,13,SHOTGUN,PASS,0,1,0,1,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,13,OPP,0,,0,,0
2024092210,2024-09-22,2,0,31,BAL,DAL,0,0,100,,1,,0,"TIMEOUT #2 BY BAL AT 00:31.",0,,,2024,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
